timestamp,velocidade,rpm,engine_load,coolant_temp,timing_advance,intake_temp,maf,throttle,fuelLevel,ethanol_percentage,tempAmbiente,bateria,temperaturaMotor,tempTotal,radar_area,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,accel_magnitude,latitude,longitude,teda_flag,fuel_type,fuel_type_prob,driver_behavior,perfilMotorista,eco,tipoVia,tipoVia_prob,co2_emission,co2,instant_fuel_consumption,distancia,consumo_total,contagem_consumo,consumo_medio,consumo,bussola,notaImetro,model_response,inference_time_s,memory_before_mb,memory_after_mb,cpu_before_percent,cpu_after_percent,detectado,teda_inference_time,mmcloud_inference_time,city_highway_inference_time,fuel_type_inference_time,temp_rasp
2025-05-08 14:00:49,39,1379,7,81,-3,42,0.002572323663,13,61.18,26.27,28.5,13.55,81,272.1999252,616.17,-0.01196411345,1.091725349,9.801301003,0,0,0,9.861922162,-5.8431277,-35.2025459,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0005469946108,5.049176984,28462.20935,0.6569444444,28462.20935,0,254.1268692,254.1268692,Norte,A,,,,,,,FALSE,0.2391850001,0.43624,297.486201,63.252284,69.2
2025-05-08 14:00:51,39,1379,7,81,-3,42,0.002572323663,13,61.18,26.27,28.5,13.55,81,273.525192,616.17,-1.232901812,1.697408557,10.30169964,0,0,0,10.51314692,-5.8431277,-35.2025459,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0005469946108,5.049176984,28462.20935,0.6677777778,28462.20935,0,251.8779589,251.8779589,Norte,A,,,,,,,FALSE,0.09968500012,0.3784989999,276.483724,67.753406,69.2
2025-05-08 14:00:52,22,1063,9,81,-3,42,0.001982871685,13,61.18,26.27,28.5,13.55,81,275.0072372,366.265,-0.7731808424,2.238485575,9.154939651,0,0,0,9.456296649,-5.8427696,-35.2029241,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0004216499429,6.899720819,20828.48511,0.6738888889,20828.48511,0,182.7060098,182.7060098,Norte,A,,,,,,,FALSE,0.157278,0.3914629999,293.458227,67.836202,67.5
2025-05-08 14:00:53,22,1063,9,81,-3,42,0.001982871685,13,61.18,26.27,28.5,13.53,81,276.2948999,366.265,-0.7301099896,3.009273529,9.897313118,0,0,0,10.37041922,-5.8427696,-35.2029241,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0004216499429,6.899720819,20828.48511,0.68,20828.48511,0,181.1172619,181.1172619,Norte,A,,,,,,,FALSE,0.195759,0.2800359998,262.088381,91.824156,67.5
2025-05-08 14:00:54,22,1063,9,81,-10.5,42,0.00359854491,13,61.18,26.27,28.5,13.53,81,277.577724,366.265,-2.537887573,1.919941068,11.52293682,0,0,0,11.95429295,-5.8427696,-35.2029241,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0007652165631,12.52171556,11476.92037,0.6861111111,11476.92037,0,98.9389687,98.9389687,Norte,A,,,,,,,FALSE,0.1581670001,0.3113509999,272.131513,62.785667,70.3
2025-05-08 14:00:56,22,1063,9,81,-10.5,42,0.00359854491,13,61.18,26.27,28.5,13.53,81,278.8902109,366.265,-1.070189953,4.158426762,9.559625626,0,0,0,10.47970714,-5.8427696,-35.2029241,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[1. 0.],0.0007652165631,12.52171556,11476.92037,0.6922222222,11476.92037,0,98.09333648,98.09333648,Norte,A,,,,,,,FALSE,0.2425919999,0.5069239999,257.407302,62.675038,69.2
2025-05-08 14:01:00,23,2054,38,81,-10.5,42,0.006953350184,13,61.18,26.27,28.5,13.53,81,280.1493468,1022.97,0.4884349108,4.201497555,9.37298584,0,0,0,10.28319084,-5.8427696,-35.2029241,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.7 0.3],0.001478602842,23.14333031,6209.596045,0.6986111111,6209.596045,0,52.6236953,52.6236953,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.5,656.59,656.59,26.6,82.4,FALSE,0.2437779999,1.000683,274.834988,59.643155,69.7
2025-05-08 14:01:01,23,2054,38,81,-10.5,42,0.006953350184,30,61.18,26.27,28.5,13.57,81,283.9518516,1541.47,0.1603191197,4.031607151,8.896514893,0,0,0,9.768701842,-5.842559,-35.20306,FALSE,gasolina,[0.02 0.98],cauteloso,cauteloso,TRUE,Cidade,[0.88 0.12],0.001478602842,23.14333031,6209.596045,0.705,6209.596045,0,52.18147937,52.18147937,Norte,A,,,,,,,FALSE,0.180148,1.234146,272.268956,57.659437,69.2
2025-05-08 14:01:02,23,2054,38,81,-9,43,0.01258960643,30,61.18,26.27,28.5,13.57,81,285.2393372,1541.47,0.2249253243,4.014857292,9.233902931,0,0,0,10.07147625,-5.842559,-35.20306,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.85 0.15],0.002677130787,41.90288314,3429.614423,0.7113888889,3429.614423,0,28.58012019,28.58012019,Norte,A,,,,,,,FALSE,0.09881399978,0.385203,287.892776,61.054337,67.5
2025-05-08 14:01:03,23,2054,38,81,-9,43,0.01258960643,30,61.18,26.27,28.5,13.57,81,286.4791901,1541.47,-0.4094717801,3.895216227,9.164510727,0,0,0,9.966375141,-5.842559,-35.20306,FALSE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.86 0.14],0.002677130787,41.90288314,3429.614423,0.7177777778,3429.614423,0,28.34392085,28.34392085,Norte,A,,,,,,,FALSE,0.1594989999,0.5479619999,269.451852,53.669019,70.8
2025-05-08 14:01:05,36,1880,46,81,-9,43,0.01152310618,30,61.18,26.27,28.5,13.57,81,287.7250211,2000.8,-1.541875124,3.22492671,10.28973579,0,0,0,10.89294239,-5.842559,-35.20306,FALSE,gasolina,[0.02 0.98],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.002450343661,24.503417,5864.9262,0.7277777778,5864.9262,0,48.07316557,48.07316557,Norte,A,,,,,,,FALSE,0.154759,0.262258,276.924669,57.522455,69.2
2025-05-08 14:01:10,36,1880,46,81,-9,43,0.01152310618,62,61.18,26.27,28.5,13.51,81,288.9948688,3312.8,-0.9361918569,3.382853031,9.535696983,0,0,0,10.16118432,-5.842559,-35.20306,TRUE,gasolina,[0.02 0.98],cauteloso,cauteloso,TRUE,Cidade,[0.87 0.13],0.002450343661,24.503417,5864.9262,0.7377777778,5864.9262,0,47.68232683,47.68232683,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,1.68,656.59,656.59,19.1,78.1,FALSE,0.1184069999,0.25637,278.031907,55.545645,69.2
2025-05-08 14:01:14,36,1880,46,81,5,44,0.01368087557,62,61.18,26.27,28.5,13.51,81,293.9530811,3312.8,-0.6750751138,2.94227457,9.483055115,0,0,0,9.951936513,-5.8422288,-35.2032394,TRUE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.9 0.1],0.002909184918,29.09182591,4939.900741,0.7477777778,4939.900741,0,39.8379092,39.8379092,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.76,656.59,656.59,22.1,80.5,FALSE,0.3154810001,0.4082400001,345.873472,59.39723,67.5
2025-05-08 14:01:16,36,1880,46,81,5,44,0.01368087557,62,61.18,26.27,28.5,13.51,81,297.9669542,3312.8,-0.9481559992,3.258426189,9.114261627,0,0,0,9.725538856,-5.8422288,-35.2032394,TRUE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.002909184918,29.09182591,4939.900741,0.7577777778,4939.900741,0,39.51920593,39.51920593,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,1.6,656.69,656.69,18.9,75.1,FALSE,0.151018,0.4070550001,257.665375,50.616748,68.1
2025-05-08 14:01:21,47,1732,54,81,5,44,0.01260387047,62,61.18,26.27,28.5,13.51,81,300.7906804,4005.66,-0.1411765367,3.562314749,9.490233421,0,0,0,10.13777824,-5.8422288,-35.2032394,TRUE,gasolina,[0.02 0.98],normal,normal,FALSE,Cidade,[0.85 0.15],0.002680163978,20.52889915,7000.411045,0.7708333333,7000.411045,0,55.55881782,55.55881782,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,1.64,656.59,656.59,17.3,75,FALSE,0.1533139998,1.117646,269.355074,57.036031,70.3
2025-05-08 14:01:24,47,1732,54,81,5,44,0.01284167935,67,59.61,26.27,28.5,13.6,81,305.328465,4258.16,-1.285543919,3.521636724,9.545269012,0,0,0,10.2550821,-5.8422288,-35.2032394,TRUE,gasolina,[0.02 0.98],normal,normal,FALSE,Cidade,[0.92 0.08],0.00273073311,20.91623687,6870.773803,0.7838888889,6870.773803,0,54.10058113,54.10058113,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,1.79,656.59,656.59,27.7,82.2,FALSE,0.091333,0.417703,287.36174,57.443622,71.9
2025-05-08 14:01:27,47,1732,54,81,8,45,0.01280131575,67,59.61,26.27,28.5,13.6,81,308.3609226,4258.16,-0.5099703074,3.093321562,9.221938133,0,0,0,9.740269551,-5.8422288,-35.2032394,TRUE,gasolina,[0.01 0.99],normal,normal,FALSE,Cidade,[0.85 0.15],0.002722149947,20.85049355,6892.437917,0.7969444444,6892.437917,0,53.84717123,53.84717123,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,1.73,656.59,656.59,20.9,81,FALSE,0.1727220001,0.634647,291.082732,66.033271,73
2025-05-08 14:01:32,47,1732,54,81,8,45,0.01280131575,67,59.61,26.27,28.5,13.6,81,311.3441958,4258.16,-0.8428717852,2.702992201,10.05284595,0,0,0,10.44396053,-5.8417177,-35.2034764,TRUE,gasolina,[0.01 0.99],normal,normal,FALSE,Cidade,[0.85 0.15],0.002722149947,20.85049355,6892.437917,0.81,6892.437917,0,53.4297513,53.4297513,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,1.86,656.59,656.59,24.7,79.3,FALSE,0.188018,0.650425,311.286746,70.98465,71.4
2025-05-08 14:01:33,56,1992,37,83,8,45,0.01472299132,25,59.61,26.27,28.5,13.6,83,316.4430473,2088.78,-0.5697908998,3.059522867,9.176474571,0,0,0,9.689841454,-5.8417177,-35.2034764,FALSE,gasolina,[0. 1.],normal,normal,FALSE,Cidade,[0.73 0.27],0.003130786775,20.12647031,7140.384287,0.8255555556,7140.384287,0,54.92603298,54.92603298,Norte,A,,,,,,,FALSE,0.205759,0.5002400001,271.199163,56.874512,70.3
2025-05-08 14:01:35,56,1992,37,83,12.5,45,0.01240548343,25,59.61,26.27,28.5,13.55,83,317.7307155,2088.78,-1.242473125,2.39162612,9.62901783,0,0,0,9.999079924,-5.8417177,-35.2034764,FALSE,gasolina,[0. 1.],normal,normal,FALSE,Cidade,[0.77 0.23],0.002637977746,16.9584148,8474.302231,0.8411111111,8474.302231,0,64.68933001,64.68933001,Norte,A,,,,,,,FALSE,0.1125739998,0.396703,303.337744,69.438376,70.8
2025-05-08 14:01:36,56,1992,37,83,12.5,45,0.01240548343,25,59.61,26.27,28.5,13.55,83,318.9741271,2088.78,-0.3783650696,2.777169704,9.382556915,0,0,0,9.792252344,-5.8417177,-35.2034764,FALSE,gasolina,[0. 1.],normal,normal,FALSE,Cidade,[0.69 0.31],0.002637977746,16.9584148,8474.302231,0.8566666667,8474.302231,0,64.19925932,64.19925932,Norte,A,,,,,,,FALSE,0.163722,0.627203,281.540956,71.710592,70.8
2025-05-08 14:01:37,59,1992,37,83,12.5,45,0.01240548343,25,59.61,26.27,28.5,13.55,83,320.298085,2156.16,-0.7779664397,2.970988512,8.925228119,0,0,0,9.43884005,-5.8417177,-35.2034764,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.63 0.37],0.002637977746,16.09612252,8928.282707,0.8730555556,8928.282707,0,67.12994517,67.12994517,Norte,A,,,,,,,FALSE,0.09509300003,0.65711,317.755678,63.97372,70.3
2025-05-08 14:01:38,59,1612,27,84,12.5,45,0.01003897554,20,59.61,26.27,28.5,13.6,84,321.5495598,1553.16,-0.9314061999,2.741277456,8.918049812,0,0,0,9.376232295,-5.8410667,-35.203762,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.91 0.09],0.002134749059,13.02557706,11032.96474,0.8894444444,11032.96474,0,82.33555773,82.33555773,Norte,A,,,,,,,FALSE,0.09983300015,0.3829990001,278.650832,70.408503,69.7
2025-05-08 14:01:40,59,1612,27,84,15,45,0.006729423167,20,59.61,26.27,28.5,13.6,84,322.7788293,1553.16,-0.06699903309,2.480160713,9.111868858,0,0,0,9.443613722,-5.8410667,-35.203762,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.9 0.1],0.001430985633,8.731430777,16459.01297,0.9058333333,16459.01297,0,121.9186146,121.9186146,Norte,A,,,,,,,FALSE,0.3226660001,0.633462,313.463575,65.339902,68.1
2025-05-08 14:01:43,59,1612,27,84,15,45,0.006729423167,20,59.61,26.27,28.5,13.6,84,324.0957341,1553.16,-0.6224330068,3.021237612,9.753444672,0,0,0,10.22961302,-5.8410667,-35.203762,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.91 0.09],0.001430985633,8.731430777,16459.01297,0.9222222222,16459.01297,0,121.0221542,121.0221542,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.45,656.59,656.59,21,83.5,FALSE,0.1613699999,0.237963,269.784943,62.862259,68.6
2025-05-08 14:01:45,60,1612,27,84,15,45,0.006729423167,20,59.61,26.27,28.5,13.6,84,327.8425257,1571.22,-0.5769693851,3.339782238,10.21077251,0,0,0,10.758574,-5.8410667,-35.203762,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.91 0.09],0.001430985633,8.585906931,16737.97929,0.9388888889,16737.97929,0,122.1750313,122.1750313,Norte,A,,,,,,,FALSE,0.1487959998,0.38148,289.420329,69.310339,70.8
2025-05-08 14:01:48,60,1657,40,84,15,45,0.006917279273,54,59.61,26.27,28.5,13.6,84,329.2020826,3528.5,-0.9074779749,2.741277456,9.425627708,0,0,0,9.8580209,-5.8410667,-35.203762,TRUE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Rodovia,[0.43 0.57],0.001470932503,8.825587956,16283.41739,0.9555555556,16283.41739,0,117.9957782,117.9957782,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,1.69,656.33,656.33,24.8,77.5,FALSE,0.1714810001,0.5044249999,278.870906,60.718745,70.3
2025-05-08 14:01:51,60,1657,40,84,1.5,45,0.01383455855,54,59.61,26.27,28.5,13.6,84,332.1851876,3528.5,-0.9720842242,3.018844843,9.49980545,0,0,0,10.01522219,-5.8404579,-35.2041486,TRUE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.72 0.28],0.002941865005,17.65117591,8141.708694,0.9722222222,8141.708694,0,58.57344384,58.57344384,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,1.65,656.33,656.33,19.2,77.6,FALSE,0.1636479999,0.5348139998,341.898535,64.510719,69.7
2025-05-08 14:01:56,60,1657,40,84,1.5,45,0.01383455855,54,59.61,26.27,28.5,13.6,84,335.1061957,3528.5,-0.1818545163,3.177070379,9.894919395,0,0,0,10.39405008,-5.8404579,-35.2041486,TRUE,gasolina,[0.01 0.99],cauteloso,cauteloso,TRUE,Cidade,[0.69 0.31],0.002941865005,17.65117591,8141.708694,0.9888888889,8141.708694,0,58.1550621,58.1550621,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,1.67,656.33,656.33,17.9,78.5,FALSE,0.3141660002,0.4199619998,255.622602,53.669741,68.1
2025-05-08 14:01:59,64,1722,40,84,1.5,45,0.01437725396,54,59.61,26.27,28.5,13.6,84,340.112885,3703.44,0.1770688742,3.555136204,10.3471632,0,0,0,10.94230931,-5.8404579,-35.2041486,TRUE,gasolina,[0.01 0.99],normal,normal,FALSE,Cidade,[0.74 0.26],0.003057267073,17.19711353,8356.677541,1.006666667,8356.677541,0,59.2672166,59.2672166,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,2.45,656.33,656.33,19,83.1,FALSE,0.164518,1.293757,309.911823,67.18175,69.7
2025-05-08 14:02:02,64,1722,46,85,1.5,45,0.01437725396,38,59.61,26.27,28.5,13.56,85,343.8110013,3037.1,-0.1028913707,3.514458179,11.12542915,0,0,0,11.66778371,-5.8404579,-35.2041486,TRUE,gasolina,[0.01 0.99],normal,normal,FALSE,Cidade,[0.71 0.29],0.003057267073,17.19711353,8356.677541,1.024444444,8356.677541,0,58.84984184,58.84984184,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,1.64,656.33,656.33,17.7,77.4,FALSE,0.197074,0.4851470001,307.426976,62.499667,70.8
2025-05-08 14:02:07,64,1722,46,85,6,45,0.01284525149,38,59.61,26.27,28.5,13.56,85,346.7641821,3037.1,-0.6104688644,3.090928555,9.99302578,0,0,0,10.4779328,-5.8404579,-35.2041486,TRUE,gasolina,[0.02 0.98],normal,normal,FALSE,Cidade,[0.71 0.29],0.002731492712,15.36463422,9353.345505,1.042222222,9353.345505,0,65.40801052,65.40801052,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,1.65,656.33,656.33,18.3,77.8,FALSE,0.09875899991,0.249962,271.706717,60.973097,71.4
2025-05-08 14:02:10,64,1722,46,85,6,45,0.01284525149,38,59.61,26.27,28.5,13.56,85,351.5427117,3037.1,-0.8330013752,3.162713289,9.538089752,0,0,0,10.08324366,-5.8397585,-35.20451,TRUE,gasolina,[0.02 0.98],normal,normal,FALSE,Cidade,[0.71 0.29],0.002731492712,15.36463422,9353.345505,1.06,9353.345505,0,64.95378823,64.95378823,Norte,A,Você está dirigindo de forma normal. Continue atento à estrada,1.69,656.33,656.33,16.9,78.8,FALSE,0.157167,0.9426279998,282.149844,57.805807,69.7
2025-05-08 14:02:11,67,1781,40,85,6,45,0.01328536173,38,59.61,26.27,28.5,13.56,85,354.4672031,2985.835,-0.371186614,3.124428272,8.877371788,0,0,0,9.418469164,-5.8397585,-35.20451,FALSE,gasolina,[0.02 0.98],normal,normal,FALSE,Cidade,[0.72 0.28],0.002825080442,15.17952456,9467.406691,1.078611111,9467.406691,0,65.29245994,65.29245994,Norte,A,,,,,,,FALSE,0.09238899997,0.495517,295.71976,62.572649,71.4
2025-05-08 14:02:13,67,1781,40,86,6,45,0.01328536173,31,59.61,26.27,28.5,13.58,86,355.7112646,2611.335,-0.6535396576,3.588635683,9.705587387,0,0,0,10.36840618,-5.8397585,-35.20451,FALSE,gasolina,[0.02 0.98],normal,normal,FALSE,Cidade,[0.7 0.3],0.002825080442,15.17952456,9467.406691,1.097222222,9467.406691,0,64.84525131,64.84525131,Norte,A,,,,,,,FALSE,0.169722,0.3964250002,318.913805,61.474651,73
2025-05-08 14:02:14,67,1781,40,86,9.5,45,0.01109144879,31,59.61,26.27,28.5,13.58,86,356.9520538,2611.335,-0.6272186637,2.932703257,9.636196136,0,0,0,10.09209729,-5.8397585,-35.20451,FALSE,gasolina,[0.01 0.99],normal,normal,FALSE,Cidade,[0.62 0.38],0.002358553396,12.67281408,11340.08054,1.115833333,11340.08054,0,77.14340505,77.14340505,Norte,A,,,,,,,FALSE,0.2394999999,3.285975,273.747676,55.257127,72.5
2025-05-08 14:02:15,67,1781,40,86,9.5,45,0.01109144879,31,59.61,26.27,28.5,13.58,86,358.2550769,2611.335,-0.9649057388,2.504088879,9.518947601,0,0,0,9.889988252,-5.8397585,-35.20451,FALSE,gasolina,[0.01 0.99],normal,normal,FALSE,Cidade,[0.65 0.35],0.002358553396,12.67281408,11340.08054,1.134444444,11340.08054,0,76.62216582,76.62216582,Norte,A,,,,,,,FALSE,0.116296,0.5663689999,290.942622,71.359741,71.4
2025-05-08 14:02:18,61,1874,7,86,9.5,45,0.01167062045,31,59.61,26.27,28.5,13.58,86,359.5758173,1691.16,0.2009970993,2.765205622,9.710372925,0,0,0,10.09842088,-5.8389976,-35.2049119,FALSE,gasolina,[0. 1.],normal,normal,FALSE,Cidade,[0.84 0.16],0.002481711996,14.64615744,9812.17995,1.151388889,9812.17995,0,65.85355671,65.85355671,Norte,A,Não há sinistros ou multas próximos no caminho.,1.85,656.16,656.16,17.4,86.9,FALSE,0.5619430001,0.3573509998,439.169946,66.09516,71.4
2025-05-08 14:02:20,61,1874,7,87,9.5,45,0.01167062045,15,59.61,26.27,28.5,13.58,87,362.6877942,1147.16,-0.579362154,2.949453115,9.645767212,0,0,0,10.10325489,-5.8389976,-35.2049119,FALSE,gasolina,[0. 1.],normal,normal,FALSE,Cidade,[0.96 0.04],0.002481711996,14.64615744,9812.17995,1.168333333,9812.17995,0,65.414533,65.414533,Norte,A,,,,,,,FALSE,0.09081400003,0.5829429999,301.432229,68.627895,70.3
2025-05-08 14:02:21,61,1874,7,87,-4.5,45,0.003590960139,15,59.61,26.27,28.5,13.58,87,363.9526658,1147.16,-0.1722832322,2.588136673,9.454340935,0,0,0,9.80370825,-5.8389976,-35.2049119,FALSE,gasolina,[0. 1.],normal,normal,FALSE,Cidade,[0.99 0.01],0.0007636036911,4.506509981,31889.58484,1.185277778,31889.58484,0,211.1893036,211.1893036,Norte,A,,,,,,,FALSE,0.2022039998,0.431277,258.411395,62.283019,68.6
2025-05-08 14:02:22,61,1874,7,87,-4.5,45,0.003590960139,15,59.61,26.27,28.5,13.58,87,365.2719502,1147.16,-0.36161533,1.929512382,9.205188751,0,0,0,9.412188036,-5.8389976,-35.2049119,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.99 0.01],0.0007636036911,4.506509981,31889.58484,1.202222222,31889.58484,0,209.7999002,209.7999002,Norte,A,,,,,,,FALSE,0.186388,0.507536,320.680778,72.932784,71.4
2025-05-08 14:02:23,49,1744,7,87,-4.5,45,0.003341854046,15,59.61,26.27,28.5,13.58,87,366.5751481,908.32,0.4094717801,1.85294199,8.448758125,0,0,0,8.659247948,-5.8389976,-35.2049119,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.98 0.02],0.0007106322504,5.220967459,27525.69012,1.215833333,27525.69012,0,179.9064713,179.9064713,Norte,A,,,,,,,FALSE,0.551221,0.47374,257.483527,55.402397,69.7
2025-05-08 14:02:25,49,1744,7,87,-4.5,45,0.003341854046,13,59.61,26.27,28.5,13.58,87,367.8295386,852.32,1.204187989,2.439482689,8.989834785,0,0,0,9.392458356,-5.838412,-35.2052771,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.0007106322504,5.220967459,27525.69012,1.229444444,27525.69012,0,178.7382475,178.7382475,Norte,A,,,,,,,FALSE,0.09146299999,0.6346289999,307.714306,64.173655,69.7
2025-05-08 14:02:26,49,1744,7,87,-9,45,0.003222502116,13,59.61,26.27,28.5,13.58,87,369.1412299,852.32,0.9696913958,2.813062191,8.357830048,0,0,0,8.871693378,-5.838412,-35.2052771,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.0006852525272,5.034504335,28545.16012,1.243055556,28545.16012,0,184.1623234,184.1623234,Norte,A,,,,,,,FALSE,0.09275899993,0.478406,274.605638,63.154565,69.7
2025-05-08 14:02:30,49,1744,7,87,-9,45,0.003222502116,13,59.61,26.27,28.5,13.58,87,370.4132104,852.32,0.2081755698,2.738884687,9.435198784,0,0,0,9.826891802,-5.838412,-35.2052771,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.95 0.05],0.0006852525272,5.034504335,28545.16012,1.256666667,28545.16012,0,182.9817956,182.9817956,Norte,A,Você está dirigindo de forma cautelosa. Ótimo para segurança e economia!,2.44,657.27,657.27,20.6,82.6,FALSE,0.2028699998,0.5967760001,302.210559,57.516484,69.2
2025-05-08 14:02:31,33,1631,6,87,-9,45,0.003013704674,13,59.61,26.27,28.5,13.58,87,374.1630111,571.545,0.7396813035,4.014857292,8.810373306,0,0,0,9.710246408,-5.838412,-35.2052771,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.92 0.08],0.0006408525641,6.991113288,20556.20134,1.265833333,20556.20134,0,130.9312188,130.9312188,Norte,A,,,,,,,FALSE,0.112425,0.5024239999,276.157005,58.239724,69.7
2025-05-08 14:02:32,33,1631,6,87,-9,45,0.003013704674,14,59.61,26.27,28.5,13.55,87,375.4195328,591.045,0.8811569214,4.958227634,7.912466049,0,0,0,9.37910325,-5.838412,-35.2052771,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.97 0.03],0.0006408525641,6.991113288,20556.20134,1.275,20556.20134,0,130.1025402,130.1025402,Norte,A,,,,,,,FALSE,0.091333,0.3844809999,279.979941,58.779334,70.3
2025-05-08 14:02:33,33,1631,6,87,2,45,0.00613902804,14,59.61,26.67,28.5,13.55,87,376.649045,591.045,-0.2632105052,4.08424902,8.278866768,0,0,0,9.235258783,-5.8379517,-35.2053814,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.96 0.04],0.001305440408,14.2411567,10091.22611,1.284166667,10091.22611,0,63.46683091,63.46683091,Norte,A,,,,,,,FALSE,0.163685,0.4330919999,278.283667,55.137194,69.2
2025-05-08 14:02:35,33,1631,6,87,2,45,0.00613902804,14,59.61,26.67,28.5,13.55,87,377.8751647,591.045,-0.9170492887,3.87368083,8.585148811,0,0,0,9.46314761,-5.8379517,-35.2053814,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.97 0.03],0.001305440408,14.2411567,10091.22611,1.293333333,10091.22611,0,63.07016321,63.07016321,Norte,A,,,,,,,FALSE,0.1075559999,1.345682,285.834446,58.46152,69.2
2025-05-08 14:02:36,32,1568,16,86,2,45,0.005901898201,14,59.61,26.67,28.5,13.55,86,379.1739886,712.32,-2.07098794,3.600599766,9.09990406,0,0,0,10.00307771,-5.8379517,-35.2053814,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Rodovia,[0.43 0.57],0.001255015672,14.11891501,10178.59604,1.302222222,10178.59604,0,63.2210934,63.2210934,Norte,A,,,,,,,FALSE,0.170389,0.2445550001,263.80605,51.447535,68.6
2025-05-08 14:02:39,32,1568,16,86,2,45,0.007618814041,18,59.61,26.67,28.5,13.55,86,380.5147662,808.32,-0.8931210637,4.038785458,9.248259544,0,0,0,10.13112816,-5.8379517,-35.2053814,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.82 0.18],0.00162011114,18.22623574,7884.827916,1.311111111,7884.827916,0,48.67177726,48.67177726,Norte,A,Não há sinistros ou multas próximos no caminho.,1.93,656.03,656.03,18.8,85.6,FALSE,0.1322410001,0.6100550002,299.180361,61.668531,69.2
2025-05-08 14:02:41,32,1568,16,86,16.5,45,0.007618814041,18,59.61,26.67,28.5,13.55,86,383.7259977,808.32,-1.180259824,4.072285175,9.09990406,0,0,0,10.039162,-5.8379517,-35.2053814,FALSE,gasolina,[0. 1.],cauteloso,cauteloso,TRUE,Cidade,[0.84 0.16],0.00162011114,18.22623574,7884.827916,1.32,7884.827916,0,48.3731774,48.3731774,Norte,A,,,,,,,FALSE,0.1739439999,0.393129,275.772265,59.067945,70.3
